SUPPKEY,NAME,ADDRESS,CITY,NATION,REGION,PHONE
12107,563,659,938,934,543,888
12108,265,579,31,645,773,215
12109,544,264,639,63,153,124
12110,955,428,326,974,416,815
12111,869,519,521,700,691,510
12112,1005,119,148,621,239,840
12113,292,753,259,963,894,347
12114,976,284,282,638,511,293
12115,171,310,922,903,610,546
12116,833,187,512,528,329,821
12117,888,665,601,319,818,280
12118,804,186,307,284,847,125
12119,174,924,485,125,1015,278
12120,163,128,240,274,789,513
12121,576,92,889,306,658,305
12122,1005,296,802,764,864,205
12123,1008,657,216,521,899,700
12124,199,706,814,471,498,655
12125,743,444,476,609,216,240
12126,957,956,166,138,774,708
12127,818,741,737,463,993,621
12128,903,896,595,708,753,174
12129,667,511,20,610,489,225
12130,946,46,6,206,634,167
12131,1,51,323,381,319,973
12132,831,985,813,55,508,962
12133,635,581,984,368,299,536
12134,385,945,390,127,877,957
12135,282,662,699,635,633,619
12136,758,184,420,503,217,971
12137,304,6,458,260,211,565
12138,166,295,220,95,776,114
12139,210,1002,407,467,74,600
12140,5,871,996,548,391,662
12141,441,272,229,930,1018,52
12142,675,827,773,533,619,482
12143,879,360,113,617,999,910
12144,274,622,760,828,554,18
12145,563,501,119,378,847,916
12146,939,240,1002,473,965,211
12147,581,676,621,969,213,303
12148,4,493,229,976,323,281
12149,135,576,799,386,318,325
12150,892,654,158,766,242,906
12151,546,570,134,718,914,269
12152,270,966,506,376,447,1021
12153,68,987,359,710,255,159
12154,915,989,519,960,979,794
12155,635,596,209,211,703,745
12156,918,333,760,415,972,27
12157,640,34,886,552,457,661
12158,860,438,64,103,921,225
12159,190,728,133,601,148,163
12160,191,826,69,489,262,536
12161,312,499,866,374,164,302
12162,432,385,53,336,443,959
12163,147,551,248,474,429,96
12164,215,805,824,833,1003,454
12165,618,531,334,863,646,579
12166,257,43,285,57,925,568
12167,714,733,231,837,568,850
12168,704,442,327,458,716,584
12169,306,88,598,620,653,833
12170,867,289,839,472,534,67
12171,259,163,329,734,3,476
12172,556,465,1019,457,462,584
12173,50,16,330,301,590,215
12174,792,675,645,46,570,488
12175,710,465,256,301,989,25
12176,260,244,802,399,70,66
12177,122,330,559,21,77,1003
12178,199,744,400,465,749,525
12179,320,695,605,384,442,576
12180,543,227,738,423,406,497
12181,65,385,704,284,984,59
12182,927,807,1003,637,529,853
12183,911,402,195,252,127,599
12184,816,301,525,446,63,965
12185,595,351,219,153,795,574
12186,52,22,588,640,429,12
12187,767,925,574,720,355,629
12188,913,141,414,122,262,351
12189,841,220,757,983,501,77
12190,90,359,376,22,783,555
12191,939,105,673,818,797,313
12192,204,724,249,974,455,165
12193,247,308,80,638,600,579
12194,890,440,25,52,376,348
12195,1017,459,993,66,324,784
12196,1,299,204,840,687,202
12197,678,662,774,1000,625,707
12198,776,124,3,73,781,619
12199,931,83,720,9,374,263
12200,315,613,587,661,797,301
12201,664,362,383,556,378,875
12202,248,426,1005,450,492,570
12203,930,571,339,87,278,776
12204,27,41,946,1021,469,380
12205,870,558,754,123,814,431
12206,1001,807,534,17,113,601
12207,473,10,851,494,188,580
12208,638,729,473,824,376,747
12209,790,368,826,610,162,881
12210,67,222,750,76,840,573
12211,870,604,55,174,645,312
12212,995,119,482,616,44,109
12213,860,689,253,595,922,46
12214,4,675,296,220,394,884
12215,434,245,623,421,630,185
12216,200,532,823,251,683,208
12217,645,133,285,205,912,461
12218,246,454,31,254,602,49
12219,175,374,723,609,334,427
12220,398,162,591,835,434,914
12221,585,898,776,559,196,1022
12222,240,602,386,45,753,727
12223,349,909,137,70,459,321
12224,293,802,116,309,726,470
12225,396,261,895,632,814,169
12226,673,497,298,524,426,351
12227,873,652,779,312,176,499
12228,326,268,994,639,298,686
12229,988,715,226,618,227,667
12230,181,485,471,258,0,449
12231,831,761,676,626,734,0
12232,143,642,1016,543,778,968
12233,539,860,422,1023,208,261
12234,363,480,357,211,102,392
12235,182,625,4,125,663,941
12236,405,989,706,8,780,559
12237,657,412,825,607,449,558
12238,638,648,129,770,672,335
12239,680,1000,309,115,621,360
12240,497,318,195,884,312,476
12241,474,612,527,934,489,333
12242,226,462,1002,274,489,556
12243,407,629,303,320,1012,325
12244,71,147,716,51,934,570
12245,616,815,323,596,706,85
12246,991,238,5,1019,33,331
12247,474,24,966,428,921,488
12248,435,443,506,793,543,263
12249,765,713,459,658,440,191
12250,642,906,748,52,13,942
12251,633,972,543,846,924,910
12252,72,306,775,895,436,68
12253,557,663,919,487,291,327
12254,677,1012,487,62,813,282
12255,409,670,713,205,652,233
12256,407,489,269,268,431,283
12257,246,532,608,62,552,634
12258,507,68,534,525,711,49
12259,371,885,301,839,539,907
12260,698,797,287,517,4,787
12261,604,812,667,932,227,387
12262,997,1011,778,499,775,171
12263,513,265,448,56,821,193
12264,837,710,939,934,293,935
12265,785,473,354,684,425,350
12266,527,514,790,457,27,236
12267,425,501,84,674,638,154
12268,212,291,430,38,611,492
12269,916,475,685,965,769,425
12270,7,983,724,409,1022,943
12271,224,645,859,92,990,146
12272,660,230,79,58,202,848
12273,927,931,834,570,228,1
12274,340,503,406,655,6,66
12275,388,206,708,106,112,974
12276,239,687,209,942,958,358
12277,807,870,23,350,240,110
12278,95,253,721,278,134,706
12279,910,173,386,399,969,722
12280,668,786,553,697,749,994
12281,240,515,864,714,948,610
12282,985,395,591,151,847,702
12283,719,789,426,182,388,579
12284,270,854,526,365,733,490
12285,287,986,156,910,226,236
12286,94,998,21,559,683,860
12287,36,345,268,608,824,89
12288,626,454,673,714,982,248
12289,639,362,398,836,139,425
12290,462,417,737,855,384,797
12291,242,532,257,29,860,237
12292,60,601,983,480,192,515
12293,138,730,699,720,481,74
12294,75,209,997,256,829,398
12295,722,428,804,227,838,317
12296,833,413,798,772,579,519
12297,315,348,688,613,439,235
12298,990,814,658,398,606,599
12299,777,364,516,372,410,263
12300,772,433,877,695,598,206
12301,303,34,407,98,937,285
12302,172,525,931,430,482,120
12303,603,373,187,636,710,530
12304,755,813,353,676,560,70
12305,611,814,711,976,615,639
12306,112,150,674,290,155,70
12307,954,325,21,184,345,514
12308,822,226,441,865,837,99
12309,435,629,385,607,412,944
12310,509,132,580,31,893,61
12311,518,360,277,25,67,416
12312,622,320,298,92,887,655
12313,36,799,574,287,832,773
12314,537,120,205,335,858,428
12315,990,1006,435,121,976,781
12316,56,20,67,732,769,763
12317,332,429,836,269,268,10
12318,198,333,307,708,841,199
12319,105,510,908,665,478,902
12320,772,393,879,366,947,563
12321,885,386,329,2,636,896
12322,111,78,985,639,769,326
12323,796,73,232,793,611,851
12324,447,375,900,516,68,276
12325,160,711,1009,428,942,784
12326,183,534,9,878,546,486
12327,762,545,746,591,660,649
12328,786,462,251,558,917,206
12329,676,138,931,850,569,633
12330,436,406,701,531,95,532
12331,335,70,612,92,317,893
12332,335,392,271,104,722,484
12333,791,130,797,968,424,408
12334,78,824,219,145,122,421
12335,431,746,670,382,651,722
12336,91,471,703,464,784,17
12337,234,562,492,285,376,142
12338,75,446,4,958,314,727
12339,850,715,618,269,613,498
12340,567,366,998,548,392,106
12341,725,141,724,753,1002,203
12342,883,135,258,175,637,1014
12343,469,450,457,555,320,821
12344,576,199,1003,170,384,126
12345,680,505,254,278,175,247
12346,278,352,821,7,776,655
12347,769,942,224,330,936,810
12348,438,5,160,953,644,72
12349,527,631,501,258,914,855
12350,243,499,776,984,587,975
12351,962,750,742,995,870,459
12352,297,692,220,585,280,498
12353,125,678,811,724,417,817
12354,842,78,874,1001,1018,784
12355,466,594,989,957,744,506
12356,998,983,97,405,8,379
12357,133,217,857,610,1000,625
12358,237,330,663,795,701,613
12359,13,515,184,676,1015,21
12360,868,342,599,159,248,320
12361,784,665,623,132,683,645
12362,434,622,257,567,982,760
12363,176,873,972,530,876,176
12364,101,690,179,586,788,901
12365,896,29,835,702,324,290
12366,656,719,815,705,228,993
12367,310,116,925,863,580,818
12368,236,13,388,970,431,752
12369,79,559,940,997,295,362
12370,757,291,625,51,171,815
12371,506,802,743,627,225,818
12372,625,857,474,677,675,775
12373,242,114,248,814,468,204
12374,407,748,287,575,763,385
12375,32,577,256,1023,910,166
12376,564,713,747,28,270,442
12377,590,308,145,909,235,424
12378,898,994,187,760,55,546
12379,53,116,871,389,26,51
12380,485,792,192,963,630,57
12381,536,909,543,260,111,341
12382,299,439,449,236,113,47
12383,908,310,689,193,411,1017
12384,511,466,949,629,871,163
12385,295,854,924,232,137,355
12386,768,565,134,99,374,646
12387,289,754,409,551,324,563
12388,781,913,613,364,754,705
12389,279,918,199,32,637,391
12390,202,795,917,891,104,786
12391,593,555,961,826,55,807
12392,526,299,571,703,595,389
12393,301,884,32,74,219,683
12394,738,604,602,653,190,928
12395,313,286,772,846,137,35
12396,81,17,940,627,957,247
12397,970,556,423,657,393,734
12398,363,164,96,164,910,231
12399,607,826,103,589,874,482
12400,20,158,536,105,999,704
12401,826,150,126,453,101,829
12402,485,848,576,1023,555,397
12403,295,903,590,685,471,127
12404,51,362,948,113,862,804
12405,918,386,967,376,436,474
12406,584,989,346,673,44,352
12407,446,391,229,723,712,566
12408,230,612,94,640,244,533
12409,696,626,682,90,962,645
12410,112,972,426,792,764,642
12411,176,759,224,405,944,250
12412,669,208,446,435,221,92
12413,833,347,112,337,735,457
12414,960,945,1005,32,249,511
12415,1011,945,346,721,741,376
12416,483,831,739,53,851,38
12417,791,977,628,516,836,326
12418,988,5,103,829,509,919
12419,108,228,901,602,50,2
12420,556,391,320,917,472,690
12421,721,494,508,280,343,337
12422,377,465,914,776,318,878
12423,856,153,290,668,785,115
12424,884,889,226,615,744,756
12425,646,595,153,162,130,289
12426,669,531,268,383,801,53
12427,569,628,404,545,442,43
12428,903,253,206,34,233,936
12429,959,795,84,66,847,199
12430,996,835,865,842,1023,189
12431,250,508,178,97,876,719
12432,896,647,874,840,338,428
12433,129,945,697,456,939,186
12434,804,138,990,774,842,194
12435,596,134,711,1000,506,893
12436,589,811,411,900,907,577
12437,217,361,919,752,663,279
12438,106,728,803,364,725,282
12439,623,633,941,688,854,503
12440,533,338,251,629,776,3
12441,329,62,550,762,597,471
12442,729,734,342,207,615,479
12443,282,477,102,276,653,949
12444,1023,649,64,455,801,33
12445,837,84,643,413,323,365
12446,51,330,179,198,273,484
12447,265,723,45,204,532,92
12448,753,713,557,747,105,141
12449,610,889,600,706,934,618
12450,363,216,743,329,130,515
12451,458,440,590,757,969,615
12452,934,760,716,34,810,681
12453,231,226,629,597,914,395
12454,411,1000,681,898,869,1013
12455,906,804,854,785,882,521
12456,240,1022,967,145,408,720
12457,632,388,207,1018,231,255
12458,931,248,552,589,930,35
12459,467,946,908,531,44,718
12460,562,235,149,692,780,179
12461,752,869,942,66,462,585
12462,796,962,414,619,114,518
12463,50,257,427,689,156,415
12464,71,295,337,501,985,499
12465,1012,346,582,132,363,850
12466,829,792,706,801,863,496
12467,835,657,975,521,271,724
12468,328,820,217,453,411,78
12469,147,624,353,2,718,94
12470,200,1006,615,174,397,643
12471,737,606,604,807,143,36
12472,795,937,364,578,401,882
12473,881,545,478,462,383,663
12474,471,448,556,843,339,899
12475,815,74,755,817,12,840
12476,0,985,818,533,322,514
12477,552,810,893,828,181,611
12478,244,14,101,227,527,1010
12479,335,27,745,306,935,73
12480,51,864,998,914,192,231
12481,65,746,637,956,816,754
12482,451,40,417,330,955,534
12483,496,491,761,730,239,133
12484,109,881,10,949,104,103
12485,584,78,46,73,451,800
12486,195,818,989,774,914,167
12487,759,723,115,172,230,619
12488,28,974,505,755,268,393
12489,583,6,815,541,307,890
12490,699,1021,132,626,501,102
12491,175,800,314,556,85,638
12492,479,121,203,700,952,1004
12493,646,645,628,89,523,238
12494,189,341,766,813,255,479
12495,211,998,874,183,966,376
12496,34,464,685,605,744,197
12497,94,622,907,228,233,541
12498,846,504,755,491,371,301
12499,745,618,856,674,336,736
12500,180,604,850,370,997,156
12501,643,464,799,160,911,653
12502,892,757,282,834,758,893
12503,973,594,353,654,1015,985
12504,153,247,276,490,247,766
12505,33,950,599,855,106,859
12506,823,410,876,266,516,168
12507,137,851,109,862,976,507
12508,424,239,916,324,723,498
12509,262,663,370,571,819,473
12510,336,413,442,674,739,764
12511,438,392,833,863,551,3
12512,291,244,636,456,549,25
12513,308,321,374,1007,443,322
12514,787,197,181,112,49,813
12515,190,272,495,33,649,557
12516,770,26,143,667,181,1012
12517,637,664,145,77,463,812
12518,448,12,364,962,38,330
12519,89,351,278,250,130,475
12520,603,231,362,508,138,190
12521,145,111,862,462,610,527
12522,450,239,780,29,712,505
12523,346,611,900,683,727,596
12524,611,39,412,176,149,833
12525,451,990,22,290,52,506
12526,887,488,599,110,179,507
12527,32,559,536,995,124,72
12528,281,722,144,1002,293,52
12529,23,239,406,270,197,307
12530,817,654,71,1006,261,1017
12531,45,224,31,1018,760,899
12532,209,481,306,25,806,352
12533,4,55,92,188,257,286
12534,161,129,170,421,704,303
12535,365,684,459,439,737,50
12536,1002,406,481,944,135,235
12537,880,932,173,274,573,221
12538,555,90,177,394,431,403
12539,146,220,122,112,632,60
12540,532,786,568,589,90,152
12541,36,823,371,572,409,202
12542,698,951,924,9,600,215
12543,677,534,269,578,86,460
12544,370,356,591,331,1009,655
12545,559,871,382,369,739,669
12546,670,790,440,53,945,114
12547,768,967,825,550,481,692
12548,244,251,982,5,102,431
12549,56,684,903,36,586,224
12550,271,347,42,665,817,672
12551,544,516,158,89,621,221
12552,767,191,153,753,27,740
12553,1010,999,183,356,565,95
12554,60,997,858,6,778,645
12555,493,202,12,1000,833,62
12556,941,148,686,408,507,322
12557,217,171,73,430,626,530
12558,898,17,955,628,933,301
12559,179,34,823,726,438,162
12560,894,98,26,566,399,753
12561,276,673,33,449,381,269
12562,696,189,157,394,1019,934
12563,473,178,584,35,495,965
12564,943,948,106,834,27,751
12565,713,952,323,873,720,400
12566,810,809,243,620,351,828
12567,596,787,758,739,504,954
12568,767,905,179,638,292,145
12569,585,53,29,193,351,465
12570,191,625,765,482,334,485
12571,765,531,176,971,801,444
12572,164,40,950,740,988,496
12573,70,105,423,364,912,1014
12574,13,305,599,50,681,178
12575,425,239,941,124,496,255
12576,742,351,320,673,826,948
12577,12,837,675,596,927,709
12578,450,163,618,1013,916,184
12579,483,293,887,8,438,500
12580,450,325,906,331,774,585
12581,442,423,53,988,1014,594
12582,882,879,929,878,404,429
12583,765,536,625,107,776,151
12584,8,629,868,720,780,162
12585,554,1012,649,737,693,374
12586,724,16,533,80,149,250
12587,111,812,92,576,345,621
12588,270,961,701,743,877,508
12589,88,951,217,226,283,999
12590,476,630,111,574,587,548
12591,536,61,960,323,624,719
12592,160,681,856,278,694,156
12593,791,235,327,846,403,185
12594,618,700,395,367,287,929
12595,656,541,892,292,985,685
12596,106,890,504,866,451,407
12597,793,1023,665,562,716,792
12598,679,298,903,358,75,736
12599,815,785,991,292,451,184
12600,52,712,346,82,784,651
12601,754,108,80,509,601,393
12602,31,504,483,231,873,461
12603,92,389,874,651,529,496
12604,685,432,592,585,979,642
12605,415,819,664,23,253,312
12606,729,662,967,695,869,721
12607,300,611,172,836,496,96
12608,785,21,60,413,756,732
12609,929,157,465,919,654,362
12610,448,1019,181,626,720,72
12611,672,450,180,693,255,495
12612,429,426,154,204,38,184
12613,654,714,620,115,135,545
12614,407,29,424,626,610,779
12615,86,953,408,835,492,600
12616,19,350,924,667,647,403
12617,601,119,649,154,248,569
12618,288,486,201,167,231,147
12619,697,387,6,444,214,801
12620,890,574,829,168,399,962
12621,90,331,508,188,366,904
12622,38,594,392,147,746,753
12623,69,705,484,532,539,338
12624,134,80,179,352,594,86
12625,188,188,267,334,629,599
12626,829,186,208,557,773,119
12627,773,965,392,140,51,332
12628,962,371,229,356,26,520
12629,412,789,7,973,8,879
12630,239,639,392,58,739,516
12631,638,805,448,1002,958,77
12632,374,446,344,424,348,546
12633,224,686,349,769,753,774
12634,180,419,118,31,101,386
12635,1018,832,895,305,916,759
12636,127,638,353,68,179,521
12637,675,491,415,957,807,79
12638,966,527,210,988,3,941
12639,647,64,926,780,791,358
12640,106,126,992,543,504,481
12641,308,212,210,958,241,972
12642,507,807,176,242,899,593
12643,169,496,121,911,606,680
12644,479,472,403,122,609,985
12645,734,392,245,866,977,885
12646,34,1014,750,323,33,286
12647,261,152,31,913,475,1014
12648,397,990,613,365,869,866
12649,163,807,655,878,701,806
12650,690,661,125,306,652,1022
12651,484,434,876,117,248,268
12652,881,510,443,823,844,55
12653,720,6,994,817,925,585
12654,422,807,765,738,302,917
12655,151,683,411,873,920,513
12656,995,340,845,291,695,774
12657,554,201,318,5,913,786
12658,699,500,486,187,413,478
12659,502,37,577,865,777,86
12660,71,583,671,703,936,564
12661,494,957,209,884,687,783
12662,811,938,433,695,726,318
12663,946,185,318,106,20,574
12664,39,156,326,481,964,643
12665,258,609,772,450,1004,676
12666,730,132,29,904,42,335
12667,84,4,275,102,707,433
12668,941,173,650,880,436,982
12669,735,173,317,445,182,233
12670,372,818,923,970,848,848
12671,830,49,447,492,19,284
12672,133,826,322,374,295,45
12673,887,567,568,208,782,290
12674,721,448,224,935,910,862
12675,40,525,876,592,922,776
12676,650,16,705,1014,913,453
12677,849,852,427,154,907,322
12678,3,972,423,534,227,318
12679,936,901,496,66,469,455
12680,221,156,906,233,884,557
12681,53,204,674,332,337,808
12682,973,817,482,845,688,868
12683,371,165,577,850,260,339
12684,617,571,117,227,647,746
12685,710,464,426,728,964,150
12686,247,395,364,603,316,336
12687,170,514,451,569,995,47
12688,873,19,521,865,671,68
12689,727,912,694,41,593,939
12690,824,990,346,532,333,83
12691,689,1009,956,623,642,623
12692,593,107,219,921,940,362
12693,859,546,643,516,728,420
12694,442,338,121,861,688,248
12695,880,418,138,851,144,687
12696,661,591,143,501,869,97
12697,97,432,755,933,907,528
12698,67,553,347,774,670,362
12699,473,228,67,658,18,82
12700,323,501,806,783,65,128
12701,616,447,583,383,104,48
12702,449,14,866,981,610,856
12703,626,276,513,92,176,132
12704,483,1007,18,397,373,763
12705,604,199,911,934,93,955
12706,434,294,745,81,618,67
12707,474,289,251,348,138,80
12708,318,201,237,762,195,341
12709,703,882,870,930,957,138
12710,13,521,708,696,164,991
12711,862,740,835,383,743,993
12712,787,792,94,610,1001,127
12713,122,905,400,124,777,826
12714,5,276,218,21,1012,887
12715,999,668,930,51,147,80
12716,836,928,828,702,167,316
12717,901,38,960,890,750,610
12718,82,29,574,36,543,393
12719,89,721,806,934,840,1018
12720,974,900,356,237,908,626
12721,168,92,120,75,410,37
12722,437,30,892,951,660,588
12723,243,700,690,132,896,58
12724,499,76,789,479,851,815
12725,158,823,842,804,686,500
12726,634,554,619,705,423,51
12727,352,26,507,189,213,381
12728,345,995,3,940,814,682
12729,606,89,704,766,58,465
12730,422,959,498,544,678,60
12731,382,498,764,334,749,777
12732,479,379,575,649,423,338
12733,431,666,151,728,82,60
12734,154,178,875,169,582,404
12735,985,526,482,609,662,889
12736,642,581,947,967,971,789
12737,456,787,420,32,461,270
12738,1007,780,975,9,366,959
12739,252,119,44,760,152,905
12740,426,968,418,673,115,391
12741,92,874,350,57,885,607
12742,404,961,1016,811,459,1002
12743,663,1005,639,260,519,482
12744,458,106,604,340,332,499
12745,460,122,351,339,6,484
12746,211,949,651,433,646,888
12747,424,818,613,436,1004,238
12748,897,283,316,528,688,743
12749,348,929,62,383,792,842
12750,308,85,831,918,34,576
12751,688,113,130,486,141,69
12752,834,556,921,734,129,430
12753,71,566,434,397,982,10
12754,291,829,418,739,1007,379
12755,62,657,437,236,834,707
12756,575,861,872,459,546,385
12757,441,616,158,447,97,983
12758,405,603,517,609,52,905
12759,762,146,678,507,296,522
12760,16,491,323,43,951,168
12761,561,681,125,592,392,541
12762,789,62,158,91,345,661
12763,261,708,880,935,755,281
12764,584,132,479,752,796,164
12765,494,979,169,473,597,236
12766,64,358,884,708,173,442
12767,681,554,360,954,460,256
12768,757,621,376,487,390,342
12769,585,800,665,874,693,105
12770,411,242,476,702,475,585
12771,915,919,490,492,208,891
12772,509,211,356,424,503,576
12773,451,670,153,471,944,328
12774,830,465,674,1011,40,661
12775,968,694,809,122,546,358
12776,964,852,75,786,1016,590
12777,633,953,64,199,25,877
12778,525,540,156,874,585,986
12779,995,892,67,309,75,190
12780,533,166,488,683,626,333
12781,36,849,158,708,889,945
12782,755,202,601,301,934,82
12783,416,962,118,973,835,447
12784,122,767,911,637,1016,96
12785,534,28,781,957,435,781
12786,588,139,631,27,846,620
12787,966,817,255,399,129,874
12788,57,527,879,79,93,46
12789,74,16,951,399,332,353
12790,865,395,42,72,954,70
12791,330,730,92,184,936,689
12792,264,393,720,740,489,601
12793,265,969,551,893,573,615
12794,551,154,760,333,979,13
12795,937,779,830,652,304,509
12796,810,467,553,462,100,750
12797,866,775,503,488,263,648
12798,292,932,99,690,826,953
12799,947,110,779,281,799,441
12800,808,568,602,431,321,763
12801,473,694,426,992,29,919
12802,9,186,529,61,187,404
12803,224,68,0,598,933,638
12804,386,937,691,57,874,592
12805,246,161,69,601,23,566
12806,211,110,979,59,145,169
12807,554,572,105,29,363,426
12808,592,54,849,86,210,182
12809,923,932,927,351,243,474
12810,33,246,686,448,810,749
12811,814,894,531,498,158,702
12812,0,376,574,137,835,477
12813,17,240,93,178,485,350
12814,96,443,469,297,511,432
12815,453,791,686,645,676,684
12816,905,214,48,309,746,372
12817,248,230,554,327,42,815
12818,934,48,749,338,253,159
12819,550,710,497,531,558,730
12820,906,25,621,792,949,901
12821,85,713,273,142,77,469
12822,649,386,307,981,827,642
12823,424,947,80,401,1018,757
12824,663,611,956,47,984,785
12825,525,933,382,792,1000,879
12826,989,308,275,718,861,344
12827,746,567,988,303,787,934
12828,521,994,105,584,515,687
12829,1001,407,803,889,561,604
12830,748,296,346,85,402,342
12831,928,371,48,741,909,258
12832,458,374,944,154,510,608
12833,153,201,593,457,458,878
12834,525,664,403,182,192,63
12835,749,836,73,492,276,225
12836,104,392,45,329,254,678
12837,97,52,115,613,59,342
12838,359,370,526,986,426,198
12839,311,257,271,525,93,685
12840,249,926,966,882,504,777
12841,373,400,516,856,310,352
12842,872,991,64,624,889,228
12843,716,195,304,549,383,42
12844,13,852,173,842,320,634
12845,806,23,294,491,817,186
12846,457,86,378,227,205,388
12847,637,385,518,611,793,622
12848,554,994,699,254,740,37
12849,252,130,840,314,159,523
12850,978,117,760,358,342,738
12851,820,904,145,3,194,1020
12852,1012,945,86,133,918,329
12853,319,135,739,839,297,519
12854,822,896,2,948,624,718
12855,472,801,99,285,756,150
12856,303,73,332,978,45,864
12857,654,728,119,688,948,345
12858,500,912,321,488,633,35
12859,914,557,770,192,83,450
12860,882,187,821,943,632,584
12861,77,238,338,222,962,834
12862,1019,348,745,678,997,244
12863,969,428,535,175,346,916
12864,511,910,600,735,750,534
12865,919,301,512,184,355,178
12866,44,770,65,845,54,578
12867,809,84,397,900,721,483
12868,1012,389,603,492,924,708
12869,181,837,954,597,787,731
12870,909,913,56,529,502,526
12871,578,588,870,976,906,610
12872,553,835,313,532,784,655
12873,792,414,730,1008,382,885
12874,921,278,619,194,151,239
12875,719,555,992,61,201,536
12876,745,213,22,694,4,686
12877,180,889,369,913,322,975
12878,752,80,705,523,552,935
12879,78,156,29,147,402,817
12880,590,73,1009,322,948,653
12881,1010,956,490,667,670,623
12882,213,344,427,9,640,611
12883,341,870,733,542,505,461
12884,342,37,35,985,666,886
12885,141,435,740,281,398,751
12886,40,661,313,551,544,184
12887,936,673,820,997,638,17
12888,832,907,396,249,917,355
12889,369,233,258,354,293,418
12890,468,841,903,388,755,597
12891,79,66,56,244,437,344
12892,107,201,115,152,976,491
12893,338,228,264,109,266,93
12894,201,737,253,797,146,286
12895,955,899,328,92,239,308
12896,637,13,456,363,192,421
12897,153,912,742,741,443,995
12898,996,244,1023,565,84,1018
12899,37,722,288,113,1005,489
12900,494,423,54,654,261,310
12901,94,615,230,206,557,770
12902,164,403,194,571,68,304
12903,986,477,220,713,129,346
12904,696,298,753,340,473,209
12905,703,804,290,54,858,741
12906,115,472,19,83,936,384
12907,45,270,217,802,915,675
12908,637,763,959,502,691,1011
12909,670,290,178,15,216,903
12910,684,168,61,670,498,690
12911,244,594,512,358,418,172
12912,173,170,454,903,246,724
12913,512,746,839,609,778,428
12914,1001,236,525,399,767,815
12915,380,643,914,614,38,946
12916,218,261,528,999,139,53
12917,536,129,693,969,822,984
12918,109,860,968,176,682,133
12919,322,106,887,767,688,621
12920,825,94,350,41,144,61
12921,919,470,343,69,733,56
12922,499,113,63,475,226,766
12923,483,342,731,750,100,587
12924,513,972,26,738,582,748
12925,505,563,264,530,685,387
12926,90,533,255,247,759,188
12927,316,64,502,818,646,424
12928,884,639,332,420,334,790
12929,405,527,38,707,973,152
12930,378,194,113,1,87,731
12931,560,1015,1015,286,799,29
12932,180,708,939,874,259,104
12933,126,991,1022,75,732,95
12934,758,690,120,1014,1021,623
12935,868,850,572,705,287,321
12936,680,482,926,214,212,184
12937,793,711,58,623,1008,121
12938,519,797,96,742,433,364
12939,690,419,90,200,259,424
12940,345,20,590,659,521,533
12941,301,657,1006,159,920,660
12942,729,366,95,971,723,252
12943,931,496,100,229,594,579
12944,469,23,422,150,602,493
12945,866,679,244,377,982,334
12946,895,130,577,393,249,93
12947,852,880,900,84,87,758
12948,527,594,439,940,7,626
12949,185,669,42,95,1002,251
12950,356,746,335,288,31,896
12951,946,972,655,925,198,1001
12952,171,322,934,563,225,904
12953,116,821,918,528,93,555
12954,477,461,424,748,916,452
12955,544,129,245,258,368,950
12956,603,129,931,423,373,577
12957,102,220,367,331,15,883
12958,470,395,613,879,319,417
12959,474,333,455,368,833,598
12960,359,714,751,555,956,534
12961,3,81,596,306,139,570
12962,551,196,764,168,373,892
12963,319,468,3,415,520,1010
12964,944,78,24,484,106,735
12965,717,86,163,709,491,276
12966,761,966,934,370,785,663
12967,726,525,480,256,239,387
12968,312,111,877,271,22,532
12969,591,159,1014,351,689,352
12970,748,892,298,558,608,563
12971,494,798,2,679,36,1003
12972,904,737,57,195,587,163
12973,4,73,943,923,19,72
12974,619,477,178,513,857,74
12975,68,918,725,1002,31,425
12976,224,718,491,759,699,248
12977,1014,9,939,96,431,988
12978,106,128,219,409,99,326
12979,198,159,579,679,214,223
12980,115,399,956,149,229,663
12981,560,214,511,988,805,951
12982,465,838,1006,84,224,744
12983,529,451,920,208,355,506
12984,531,846,409,797,697,884
12985,650,306,82,851,198,673
12986,47,159,22,172,832,718
12987,575,362,50,797,3,307
12988,464,891,808,851,236,797
12989,801,236,70,130,353,590
12990,0,812,639,586,501,190
12991,264,540,397,684,812,271
12992,321,260,775,292,596,843
12993,359,810,815,523,458,436
12994,746,89,795,302,158,272
12995,376,28,983,756,284,98
12996,671,28,832,992,802,624
12997,1002,53,670,580,883,123
12998,970,371,315,163,343,410
12999,201,233,115,939,677,663
13000,368,998,795,489,288,231
13001,441,1002,559,417,836,647
13002,42,980,524,506,634,323
13003,773,337,288,98,761,760
13004,459,999,228,511,979,63
13005,918,372,1023,36,896,999
13006,822,523,811,245,334,1020
13007,255,334,861,927,872,490
13008,304,518,213,489,246,316
13009,1004,418,433,958,188,812
13010,864,569,742,348,698,285
13011,502,142,141,345,274,251
13012,70,215,817,147,1008,66
13013,837,891,249,838,220,717
13014,950,941,421,361,177,130
13015,895,1022,540,108,835,19
13016,1017,281,783,1007,778,1001
13017,605,26,571,271,133,422
13018,777,910,309,695,45,724
13019,809,933,88,879,150,507
13020,332,523,600,265,819,1008
13021,326,120,830,245,126,590
13022,167,182,69,946,621,548
13023,964,934,378,174,47,628
13024,475,627,225,847,84,73
13025,250,577,409,855,565,381
13026,556,333,416,843,146,830
13027,737,621,895,598,106,480
13028,133,553,892,93,422,487
